username,manga_id,user_score
JacobekTheEnd,165770,6
JacobekTheEnd,150784,7
JacobekTheEnd,147389,6
JacobekTheEnd,147317,6
JacobekTheEnd,157874,5
JacobekTheEnd,152087,0
JacobekTheEnd,175618,4
JacobekTheEnd,178671,8
JacobekTheEnd,149438,6
JacobekTheEnd,142852,7
JacobekTheEnd,134099,6
JacobekTheEnd,57015,0
JacobekTheEnd,40171,10
JacobekTheEnd,138533,7
JacobekTheEnd,44347,9
JacobekTheEnd,147582,0
JacobekTheEnd,130858,6
JacobekTheEnd,154587,7
JacobekTheEnd,149871,5
JacobekTheEnd,100817,7
JacobekTheEnd,177673,0
JacobekTheEnd,122147,7
JacobekTheEnd,149333,6
JacobekTheEnd,168981,7
JacobekTheEnd,78523,0
JacobekTheEnd,147577,7
JacobekTheEnd,157888,7
JacobekTheEnd,156585,5
JacobekTheEnd,159771,0
JacobekTheEnd,147324,7
JacobekTheEnd,152199,4
JacobekTheEnd,119161,8
JacobekTheEnd,146909,6
JacobekTheEnd,166817,7
JacobekTheEnd,158296,8
JacobekTheEnd,124845,7
JacobekTheEnd,137938,6
JacobekTheEnd,73,0
JacobekTheEnd,164180,7
JacobekTheEnd,162700,5
JacobekTheEnd,165757,7
JacobekTheEnd,157378,6
JacobekTheEnd,119022,8
JacobekTheEnd,55215,0
JacobekTheEnd,131071,6
JacobekTheEnd,166865,8
JacobekTheEnd,87844,8
JacobekTheEnd,144267,6
JacobekTheEnd,117332,7
JacobekTheEnd,147272,8
JacobekTheEnd,154692,7
JacobekTheEnd,123716,6
JacobekTheEnd,170427,8
JacobekTheEnd,146827,8
JacobekTheEnd,134744,8
JacobekTheEnd,171055,7
JacobekTheEnd,82427,5
JacobekTheEnd,148985,7
JacobekTheEnd,167734,6
JacobekTheEnd,174559,7
JacobekTheEnd,163116,8
JacobekTheEnd,146949,3
JacobekTheEnd,179465,6
JacobekTheEnd,112922,7
JacobekTheEnd,166626,7
JacobekTheEnd,159015,7
JacobekTheEnd,163232,6
JacobekTheEnd,122663,7
JacobekTheEnd,156681,6
JacobekTheEnd,162964,6
JacobekTheEnd,153518,8
JacobekTheEnd,130524,7
JacobekTheEnd,656,8
JacobekTheEnd,642,8
JacobekTheEnd,173134,5
JacobekTheEnd,106202,0
JacobekTheEnd,35003,0
JacobekTheEnd,172247,6
JacobekTheEnd,137779,5
JacobekTheEnd,126146,0
helur,112807,0
fullmetal-boy,2,10
fullmetal-boy,21600,9
fullmetal-boy,87866,9
fullmetal-boy,44347,10
fullmetal-boy,401,8
Desian,11514,9
jbeat,177238,0
jbeat,123602,0
jbeat,141738,0
jbeat,157067,0
jbeat,172465,0
jbeat,149334,0
jbeat,172091,0
jbeat,159866,0
jbeat,166633,0
jbeat,111357,0
jbeat,180314,0
jbeat,117227,0
jbeat,139742,0
jbeat,86119,0
jbeat,111477,0
jbeat,101089,0
jbeat,144869,0
jbeat,126164,0
jbeat,151202,0
jbeat,153350,0
jbeat,124304,0
jbeat,172903,0
jbeat,116880,0
jbeat,154172,0
jbeat,130461,0
jbeat,132329,0
jbeat,152924,0
jbeat,158846,0
jbeat,14721,0
jbeat,138117,0
jbeat,11896,0
jbeat,136856,0
jbeat,142649,0
jbeat,114660,0
jbeat,106067,0
jbeat,114627,0
jbeat,172318,0
jbeat,137316,0
jbeat,136412,0
jbeat,130260,0
jbeat,36319,0
jbeat,159134,0
jbeat,152481,0
jbeat,112589,0
jbeat,56513,0
jbeat,21729,0
jbeat,169628,0
jbeat,107383,0
jbeat,147138,0
jbeat,151780,0
jbeat,144152,0
jbeat,19087,0
jbeat,98938,0
jbeat,52587,0
jbeat,116766,0
jbeat,171196,0
jbeat,131824,0
jbeat,100220,0
jbeat,141875,0
jbeat,163630,0
jbeat,130607,0
jbeat,119855,0
jbeat,144558,0
jbeat,126908,0
jbeat,118819,0
jbeat,147456,0
jbeat,149804,0
jbeat,96109,0
jbeat,144206,0
jbeat,147458,0
jbeat,145375,0
jbeat,94896,0
jbeat,152435,0
jbeat,143545,0
jbeat,131118,0
jbeat,158948,0
jbeat,157093,0
jbeat,130707,0
jbeat,137313,0
jbeat,158616,0
jbeat,157996,0
jbeat,172939,0
jbeat,156725,0
jbeat,26584,0
jbeat,178472,0
jbeat,136522,0
jbeat,145319,0
jbeat,145429,0
jbeat,173478,0
jbeat,155103,0
jbeat,64011,0
jbeat,146546,0
jbeat,9732,0
jbeat,119834,0
jbeat,141358,0
jbeat,141784,0
jbeat,129608,0
jbeat,26819,0
jbeat,45143,0
jbeat,131446,0
jbeat,123150,0
jbeat,169868,0
jbeat,156835,0
jbeat,142164,7
jbeat,151183,0
jbeat,136467,0
jbeat,170074,0
jbeat,152087,0
jbeat,92667,0
jbeat,139653,0
jbeat,156169,0
jbeat,136979,0
jbeat,103725,0
jbeat,147494,0
jbeat,36213,0
jbeat,115848,0
jbeat,120122,0
jbeat,100219,0
jbeat,155544,0
jbeat,142852,0
jbeat,178520,0
jbeat,120449,0
jbeat,167713,0
jbeat,123101,0
jbeat,127694,0
jbeat,107566,0
jbeat,122649,0
jbeat,182369,0
jbeat,149484,0
jbeat,158294,0
jbeat,85059,0
jbeat,173192,0
jbeat,158289,0
jbeat,49967,0
jbeat,169577,0
jbeat,122232,0
jbeat,136282,0
jbeat,175588,0
jbeat,151303,0
jbeat,100079,0
jbeat,154704,0
jbeat,123198,0
jbeat,153408,0
jbeat,155271,0
jbeat,160222,0
jbeat,121003,0
jbeat,105029,0
jbeat,421,0
jbeat,122353,0
jbeat,149806,0
jbeat,105454,0
jbeat,156907,0
jbeat,108407,0
jbeat,103206,0
jbeat,138374,0
jbeat,18597,0
jbeat,16269,0
jbeat,129897,0
jbeat,129562,0
jbeat,135205,0
jbeat,118289,0
jbeat,152199,0
jbeat,8144,0
jbeat,143505,0
jbeat,117840,0
jbeat,140072,0
jbeat,120643,0
jbeat,123681,0
jbeat,130934,0
jbeat,129774,0
jbeat,157378,0
jbeat,97760,0
jbeat,139757,0
jbeat,130924,0
jbeat,156749,0
jbeat,111624,0
jbeat,109234,0
jbeat,108520,0
jbeat,112398,0
jbeat,67615,0
jbeat,143609,0
jbeat,98396,0
jbeat,111261,0
jbeat,120919,0
jbeat,155218,0
jbeat,123094,0
jbeat,115369,0
jbeat,114003,0
jbeat,116157,0
jbeat,90117,0
jbeat,162964,0
jbeat,123437,0
jbeat,79077,0
jbeat,72949,0
jbeat,156622,0
jbeat,117446,0
jbeat,141588,0
jbeat,100274,0
jbeat,98752,0
jbeat,147544,0
jbeat,120363,0
jbeat,125255,0
jbeat,70775,0
jbeat,122025,0
jbeat,21525,0
jbeat,145320,0
jbeat,129795,0
jbeat,158884,0
jbeat,115796,0
jbeat,113806,0
jbeat,45,9
AngelicDream,4293,0
AngelicDream,75,0
AngelicDream,19007,0
AngelicDream,9711,0
AngelicDream,142,0
AngelicDream,877,0
AngelicDream,12586,0
AngelicDream,176,0
AngelicDream,114,0
AngelicDream,25598,0
AngelicDream,1653,0
AngelicDream,102,0
AngelicDream,1866,0
AngelicDream,1242,0
AngelicDream,1110,0
AngelicDream,818,0
AngelicDream,2692,0
AngelicDream,20553,0
AngelicDream,1680,0
AngelicDream,3916,0
AngelicDream,582,0
AngelicDream,16,0
AngelicDream,31,0
AngelicDream,24825,0
AngelicDream,744,0
AngelicDream,688,0
AngelicDream,15,0
AngelicDream,419,0
AngelicDream,11327,0
AngelicDream,13,0
AngelicDream,9702,0
AngelicDream,30,0
AngelicDream,23,0
AngelicDream,6962,0
AngelicDream,22519,0
AngelicDream,762,0
AngelicDream,4368,0
AngelicDream,2149,0
AngelicDream,6624,0
subishiro,21035,0
subishiro,177238,0
subishiro,159995,0
subishiro,180215,0
subishiro,141738,0
subishiro,127198,0
subishiro,1754,0
subishiro,161170,0
subishiro,176371,0
subishiro,155359,0
subishiro,172465,0
subishiro,3367,0
subishiro,44883,0
subishiro,23052,0
subishiro,178767,0
subishiro,157778,0
subishiro,123783,0
subishiro,159993,0
subishiro,159866,0
subishiro,177003,0
subishiro,96528,0
subishiro,127781,0
subishiro,144869,0
subishiro,159730,0
subishiro,154528,0
subishiro,166399,0
subishiro,42275,0
subishiro,158779,0
subishiro,153350,0
subishiro,172903,0
subishiro,127788,0
subishiro,119152,0
subishiro,152924,0
subishiro,158846,0
subishiro,18019,0
subishiro,158565,0
subishiro,159873,0
subishiro,142649,0
subishiro,32779,0
subishiro,172318,0
subishiro,166250,0
subishiro,169848,0
subishiro,176484,0
subishiro,160129,0
subishiro,114548,0
subishiro,161726,0
subishiro,2585,0
subishiro,178038,0
subishiro,159134,0
subishiro,152481,0
subishiro,166000,0
subishiro,145480,0
subishiro,124029,0
subishiro,21729,0
subishiro,169628,0
subishiro,144152,0
subishiro,114595,0
subishiro,41733,0
subishiro,138638,0
subishiro,154221,0
subishiro,165663,0
subishiro,1458,0
subishiro,18270,0
subishiro,70345,0
subishiro,167585,0
subishiro,151024,0
subishiro,134339,0
subishiro,34339,0
subishiro,170642,0
subishiro,163608,0
subishiro,121597,0
subishiro,175926,0
subishiro,163630,0
subishiro,42451,0
subishiro,165876,0
subishiro,174739,0
subishiro,177998,0
subishiro,124780,0
subishiro,118819,0
subishiro,158126,0
subishiro,155372,0
subishiro,173170,0
subishiro,181185,0
subishiro,143031,0
subishiro,180363,0
subishiro,178065,0
subishiro,127908,0
subishiro,25700,0
subishiro,176653,0
subishiro,815,0
subishiro,174362,0
subishiro,155049,0
subishiro,145375,0
subishiro,181742,0
subishiro,158948,0
subishiro,109696,0
subishiro,157138,0
subishiro,163403,0
subishiro,176695,0
subishiro,16815,0
subishiro,172939,0
subishiro,115514,0
subishiro,180260,0
subishiro,171769,0
subishiro,174592,0
subishiro,178472,0
subishiro,146636,0
subishiro,159108,0
subishiro,155103,0
subishiro,3048,0
subishiro,160998,0
subishiro,24417,0
subishiro,172787,0
subishiro,122448,0
subishiro,169868,0
subishiro,170525,0
subishiro,171243,0
subishiro,158847,0
subishiro,170074,0
subishiro,118251,0
subishiro,152087,0
subishiro,147641,0
subishiro,181451,0
subishiro,170226,0
subishiro,172929,0
subishiro,164247,0
subishiro,156169,0
subishiro,181801,0
subishiro,30123,0
subishiro,159768,0
subishiro,170582,0
subishiro,115848,0
subishiro,176438,0
subishiro,178115,0
subishiro,70259,0
subishiro,155544,0
subishiro,142852,0
subishiro,112268,0
subishiro,152254,0
subishiro,172522,0
subishiro,163267,0
subishiro,123101,0
subishiro,172849,0
subishiro,28091,0
subishiro,115067,0
subishiro,166935,0
subishiro,153913,0
subishiro,172129,0
subishiro,21151,0
subishiro,175341,0
subishiro,158294,0
subishiro,164553,0
subishiro,173192,0
subishiro,161060,0
subishiro,172904,0
subishiro,21419,0
subishiro,15469,0
subishiro,158429,0
subishiro,159875,0
subishiro,169775,0
subishiro,151303,0
subishiro,179372,0
subishiro,181162,0
subishiro,155271,0
subishiro,160222,0
subishiro,116943,0
subishiro,171263,0
subishiro,155366,0
subishiro,25297,0
subishiro,19358,0
subishiro,125498,0
subishiro,174451,0
subishiro,152415,0
subishiro,173923,0
subishiro,162717,0
subishiro,108407,0
subishiro,129422,0
subishiro,154609,0
subishiro,162151,0
subishiro,156933,0
subishiro,159741,0
subishiro,147193,0
subishiro,19555,0
subishiro,160997,0
subishiro,177900,0
subishiro,180041,0
subishiro,174336,0
subishiro,181972,0
subishiro,171149,0
subishiro,95353,0
subishiro,152199,0
subishiro,177767,0
subishiro,158648,0
subishiro,21328,0
subishiro,179317,0
subishiro,176678,0
subishiro,120643,0
subishiro,161890,0
subishiro,87609,0
subishiro,178989,0
subishiro,107562,0
subishiro,159588,0
subishiro,164842,0
subishiro,133696,0
subishiro,178093,0
subishiro,119914,0
subishiro,173412,0
subishiro,119022,0
subishiro,166544,0
subishiro,156749,0
subishiro,25679,0
subishiro,178442,0
subishiro,104322,0
subishiro,127780,0
subishiro,120446,0
subishiro,171055,0
subishiro,110920,0
subishiro,156333,0
subishiro,119997,0
subishiro,118026,0
subishiro,181749,0
subishiro,178994,0
subishiro,98396,0
subishiro,176511,0
subishiro,167099,0
subishiro,168015,0
subishiro,22519,0
subishiro,116157,0
subishiro,170851,0
subishiro,173107,0
subishiro,90117,0
subishiro,134028,0
subishiro,171667,0
subishiro,133078,0
subishiro,158862,0
subishiro,104241,0
subishiro,178094,0
subishiro,154136,0
subishiro,157230,0
subishiro,154625,0
subishiro,35003,0
subishiro,170930,0
subishiro,125255,0
subishiro,170324,0
subishiro,145320,0
subishiro,155629,0
subishiro,170125,0
subishiro,126146,0
yellowbarber,23390,9
yellowbarber,45757,9
yellowbarber,25297,10
yellowbarber,22651,9
selfDemanDeD,499,0
selfDemanDeD,132247,7
selfDemanDeD,664,0
selfDemanDeD,16648,7
selfDemanDeD,124,0
selfDemanDeD,10750,0
selfDemanDeD,17536,7
selfDemanDeD,145,0
selfDemanDeD,10010,7
selfDemanDeD,37523,0
selfDemanDeD,5255,0
selfDemanDeD,32779,0
selfDemanDeD,46874,0
selfDemanDeD,731,0
selfDemanDeD,933,0
selfDemanDeD,4631,0
selfDemanDeD,584,0
selfDemanDeD,320,6
selfDemanDeD,19,6
selfDemanDeD,158,0
selfDemanDeD,4632,0
selfDemanDeD,336,8
selfDemanDeD,1110,0
selfDemanDeD,3284,0
selfDemanDeD,373,0
selfDemanDeD,22044,8
selfDemanDeD,23717,6
selfDemanDeD,36717,7
selfDemanDeD,12418,7
selfDemanDeD,10270,8
selfDemanDeD,3378,0
selfDemanDeD,9732,0
selfDemanDeD,6812,8
selfDemanDeD,16,7
selfDemanDeD,14236,7
selfDemanDeD,674,0
selfDemanDeD,443,0
selfDemanDeD,7265,0
selfDemanDeD,40171,0
selfDemanDeD,3082,8
selfDemanDeD,13,0
selfDemanDeD,45605,0
selfDemanDeD,47,0
selfDemanDeD,1461,0
selfDemanDeD,988,0
selfDemanDeD,1414,6
selfDemanDeD,908,0
selfDemanDeD,17517,8
selfDemanDeD,3083,9
selfDemanDeD,36723,0
selfDemanDeD,147489,0
selfDemanDeD,25679,0
selfDemanDeD,15396,0
selfDemanDeD,158560,7
selfDemanDeD,762,0
selfDemanDeD,24822,8
selfDemanDeD,22638,0
selfDemanDeD,585,0
selfDemanDeD,45447,0
selfDemanDeD,3537,8
selfDemanDeD,4,9
selfDemanDeD,14065,8
selfDemanDeD,5821,0
BudokaZ,16542,0
Jcan2,19672,8
Jcan2,25861,8
Jcan2,3048,10
Jcan2,5994,8
Astraea_,113549,0
goodiesohhi,110892,0
goodiesohhi,50587,0
goodiesohhi,8743,0
goodiesohhi,17051,0
goodiesohhi,1324,7
goodiesohhi,16344,0
goodiesohhi,25035,0
goodiesohhi,14721,0
goodiesohhi,44,10
goodiesohhi,45275,0
goodiesohhi,43415,0
goodiesohhi,36413,10
goodiesohhi,35551,0
goodiesohhi,978,0
goodiesohhi,29949,0
goodiesohhi,42867,0
goodiesohhi,90125,0
goodiesohhi,20882,7
goodiesohhi,19111,0
goodiesohhi,78065,9
goodiesohhi,120825,0
goodiesohhi,81971,0
goodiesohhi,23688,0
goodiesohhi,60783,0
goodiesohhi,65705,9
goodiesohhi,1147,0
goodiesohhi,28533,0
goodiesohhi,1213,0
goodiesohhi,29629,0
goodiesohhi,48189,0
goodiesohhi,100090,0
goodiesohhi,122723,0
goodiesohhi,48,0
goodiesohhi,86159,0
goodiesohhi,24573,0
goodiesohhi,65473,0
goodiesohhi,93516,10
goodiesohhi,92149,10
goodiesohhi,57765,10
goodiesohhi,585,0
goodiesohhi,3537,0
goodiesohhi,131786,0
goodiesohhi,579,0
Jwrry,99007,10
Jwrry,131974,9
Jwrry,119216,9
HiiroNotZeroo,86337,10
HiiroNotZeroo,114745,8
HiiroNotZeroo,116778,9
HiiroNotZeroo,135496,9
HiiroNotZeroo,121426,8
HiiroNotZeroo,112268,8
HiiroNotZeroo,44347,10
HiiroNotZeroo,110485,10
HiiroNotZeroo,148467,0
HiiroNotZeroo,144267,9
HiiroNotZeroo,100035,0
SamIHellaAm,1149,0
SamIHellaAm,98938,6
krstnsr,23390,9
krstnsr,67645,9
krstnsr,112988,9
krstnsr,96792,0
krstnsr,79085,10
krstnsr,42451,9
krstnsr,90125,9
krstnsr,109910,0
krstnsr,4368,0
krstnsr,28449,0
krstnsr,26945,8
krstnsr,109229,7
Elliander,90491,0
Elliander,2,10
Elliander,670,0
Elliander,56529,0
Elliander,70801,0
Elliander,78943,0
Elliander,598,6
Elliander,88427,10
Elliander,67019,0
Elliander,42451,0
Elliander,82745,0
Elliander,92842,0
Elliander,31,0
Elliander,91941,10
Elliander,2921,0
Elliander,46716,0
Elliander,1211,0
Elliander,65705,0
Elliander,1373,0
Elliander,24692,9
Elliander,13,0
Elliander,44347,0
Elliander,81669,9
Elliander,97320,0
Elliander,25297,0
Elliander,92,0
Elliander,55163,0
Elliander,87397,0
Elliander,61189,10
Elliander,93972,8
Elliander,98396,0
Elliander,92149,10
Elliander,4368,0
Elliander,19896,0
Elliander,1534,6
umutwow,135545,10
umutwow,178671,10
umutwow,144267,10
Ksilveira,4487,0
Ksilveira,68883,0
Ksilveira,55403,0
Ksilveira,67951,0
Ksilveira,17394,0
Ksilveira,47649,0
Ksilveira,96050,0
Ksilveira,381,0
Ksilveira,49397,0
Ksilveira,84339,0
Ksilveira,80187,0
Ksilveira,49537,0
Ksilveira,47977,0
Ksilveira,8039,0
Ksilveira,98396,0
Ksilveira,89562,0
Ksilveira,26945,0
Ksilveira,21525,0
Asuraiii,1896,10
Asuraiii,49189,9
Asuraiii,23390,10
Asuraiii,68831,9
Asuraiii,67645,10
Asuraiii,37705,10
Asuraiii,43423,8
Asuraiii,8698,9
Asuraiii,54553,8
Asuraiii,56833,8
Asuraiii,41179,10
Asuraiii,66263,8
Asuraiii,42451,10
Asuraiii,8157,10
Asuraiii,54817,9
Asuraiii,75291,10
Asuraiii,11850,10
Asuraiii,3378,10
Asuraiii,44155,9
Asuraiii,79987,9
Asuraiii,63503,8
Asuraiii,80483,8
Asuraiii,30315,10
Asuraiii,16794,9
Asuraiii,31185,9
Asuraiii,14236,10
Asuraiii,46716,9
Asuraiii,25077,9
Asuraiii,20470,0
Asuraiii,54897,10
Asuraiii,10801,10
Asuraiii,50767,9
Asuraiii,49537,9
Asuraiii,11767,10
Asuraiii,13082,8
Asuraiii,41847,10
Asuraiii,79589,8
Asuraiii,31513,8
Asuraiii,64271,10
Asuraiii,56857,10
Asuraiii,36723,9
Asuraiii,10573,10
Asuraiii,72949,9
Asuraiii,28825,9
Asuraiii,22956,10
emiriri,1896,10
emiriri,49189,9
emiriri,23390,10
emiriri,68831,9
emiriri,67645,10
emiriri,37705,10
emiriri,43423,8
emiriri,8698,9
emiriri,54553,8
emiriri,56833,8
emiriri,41179,10
emiriri,66263,8
emiriri,42451,10
emiriri,8157,10
emiriri,54817,9
emiriri,75291,10
emiriri,11850,10
emiriri,3378,10
emiriri,44155,9
emiriri,79987,9
emiriri,63503,8
emiriri,80483,8
emiriri,30315,10
emiriri,16794,9
emiriri,31185,9
emiriri,14236,10
emiriri,46716,9
emiriri,25077,9
emiriri,20470,0
emiriri,54897,10
emiriri,10801,10
emiriri,50767,9
emiriri,49537,9
emiriri,11767,10
emiriri,13082,8
emiriri,41847,10
emiriri,79589,8
emiriri,31513,8
emiriri,64271,10
emiriri,56857,10
emiriri,36723,9
emiriri,10573,10
emiriri,72949,9
emiriri,28825,9
emiriri,22956,10
MissBlinou92,112774,0
MissBlinou92,121504,0
MissBlinou92,135496,0
MissBlinou92,144180,0
MissBlinou92,134961,0
MissBlinou92,121213,0
MissBlinou92,148215,0
MissBlinou92,173155,0
MissBlinou92,119161,0
MissBlinou92,89273,0
MissBlinou92,152817,0
MissBlinou92,121615,0
MissBlinou92,105084,0
MissBlinou92,112694,0
MissBlinou92,146651,0
Jeana,67645,0
Jeana,3872,0
Jeana,1649,0
aguecheek,109478,8
aguecheek,44171,8
aguecheek,90125,10
aguecheek,3378,9
aguecheek,44155,7
aguecheek,99157,0
aguecheek,24744,10
aguecheek,20663,0
aguecheek,24692,10
aguecheek,44347,9
aguecheek,5169,7
aguecheek,17775,7
aguecheek,101396,9
aguecheek,610,9
aguecheek,87813,9
aguecheek,50331,8
aguecheek,92149,7
aguecheek,89087,8
aguecheek,26736,10
aguecheek,3554,8
exordie,11514,7
exordie,14090,9
exordie,7842,0
exordie,8300,7
exordie,59519,8
exordie,103701,9
exordie,2,10
exordie,735,9
exordie,85719,0
exordie,118827,7
exordie,105747,0
exordie,116778,0
exordie,112931,0
exordie,13245,0
exordie,70801,7
exordie,110301,0
exordie,1133,9
exordie,103009,0
exordie,112318,0
exordie,93689,0
exordie,36413,7
exordie,2924,10
exordie,42451,7
exordie,121213,0
exordie,11434,7
exordie,4611,0
exordie,3378,9
exordie,16765,7
exordie,399,10
exordie,1649,7
exordie,123093,0
exordie,904,8
exordie,110771,0
exordie,1224,8
exordie,1859,8
exordie,3082,9
exordie,105399,0
exordie,28533,0
exordie,44347,7
exordie,994,9
exordie,41237,7
exordie,115688,0
exordie,657,9
exordie,8947,8
exordie,107570,7
exordie,118289,0
exordie,610,9
exordie,42001,8
exordie,14483,9
exordie,61189,7
exordie,107562,0
exordie,87844,0
exordie,121083,0
exordie,656,10
exordie,642,10
exordie,48347,7
exordie,104,10
tsukimiyuki,1896,9
tsukimiyuki,8483,6
tsukimiyuki,24294,7
tsukimiyuki,12309,5
tsukimiyuki,23390,0
tsukimiyuki,10010,7
tsukimiyuki,3866,6
tsukimiyuki,12,9
tsukimiyuki,7220,6
tsukimiyuki,4329,5
tsukimiyuki,583,10
tsukimiyuki,5255,8
tsukimiyuki,3140,7
tsukimiyuki,4632,0
tsukimiyuki,23942,6
tsukimiyuki,4514,8
tsukimiyuki,1649,9
tsukimiyuki,14236,7
tsukimiyuki,2921,7
tsukimiyuki,13463,6
tsukimiyuki,11,9
tsukimiyuki,29983,7
tsukimiyuki,11767,7
tsukimiyuki,10893,5
tsukimiyuki,24705,9
tsukimiyuki,3537,7
ygfan,42451,9
ygfan,28825,0
iiAlexis,42451,9
iiAlexis,28825,0
Gilbert_Kelly,63781,3
izzisempai,131434,4
izzisempai,2,0
izzisempai,3866,0
izzisempai,143969,0
izzisempai,107931,0
izzisempai,136969,0
izzisempai,116778,7
izzisempai,121303,0
izzisempai,126796,0
izzisempai,135496,0
izzisempai,143903,0
izzisempai,144180,0
izzisempai,24903,0
izzisempai,79085,0
izzisempai,147874,0
izzisempai,336,0
izzisempai,111745,0
izzisempai,137303,0
izzisempai,42451,0
izzisempai,142799,0
izzisempai,136975,0
izzisempai,118862,0
izzisempai,128463,0
izzisempai,36267,0
izzisempai,113138,0
izzisempai,104076,0
izzisempai,4524,0
izzisempai,155551,0
izzisempai,92842,0
izzisempai,688,0
izzisempai,131885,0
izzisempai,118085,0
izzisempai,163273,0
izzisempai,132923,0
izzisempai,29211,0
izzisempai,101711,0
izzisempai,25636,0
izzisempai,110359,0
izzisempai,112268,0
izzisempai,125052,0
izzisempai,24801,0
izzisempai,13,10
izzisempai,70717,0
izzisempai,111818,0
izzisempai,128601,0
izzisempai,97244,0
izzisempai,30,0
izzisempai,113707,0
izzisempai,117927,0
izzisempai,149806,0
izzisempai,156817,0
izzisempai,2441,0
izzisempai,120403,0
izzisempai,56029,0
izzisempai,118289,0
izzisempai,117840,0
izzisempai,164476,0
izzisempai,171055,0
izzisempai,141833,0
izzisempai,89562,0
izzisempai,121885,0
izzisempai,100035,0
izzisempai,89087,0
izzisempai,132244,0
izzisempai,95738,0
izzisempai,4,0
Kuiny,2,10
Kuiny,63781,9
Kuiny,25515,10
Elessar44,111953,6
Elessar44,74955,8
Elessar44,8483,0
Elessar44,92559,0
Elessar44,15038,8
Elessar44,35013,0
Elessar44,3367,0
Elessar44,11156,0
Elessar44,1101,0
Elessar44,113728,8
Elessar44,1605,0
Elessar44,113169,0
Elessar44,114300,8
Elessar44,16669,0
Elessar44,59961,0
Elessar44,114945,7
Elessar44,111033,0
Elessar44,96528,0
Elessar44,96194,9
Elessar44,76573,7
Elessar44,105405,0
Elessar44,114551,8
Elessar44,79193,8
Elessar44,103701,10
Elessar44,2,9
Elessar44,69423,0
Elessar44,86337,10
Elessar44,112121,7
Elessar44,44307,0
Elessar44,114932,0
Elessar44,135545,9
Elessar44,103942,10
Elessar44,116702,9
Elessar44,114745,10
Elessar44,107931,10
Elessar44,16686,10
Elessar44,4608,0
Elessar44,111228,8
Elessar44,105747,9
Elessar44,94366,0
Elessar44,116778,10
Elessar44,13245,10
Elessar44,68883,0
Elessar44,18019,8
Elessar44,45771,0
Elessar44,48881,0
Elessar44,85781,0
Elessar44,96792,10
Elessar44,116539,10
Elessar44,110737,8
Elessar44,112589,9
Elessar44,126287,0
Elessar44,106809,10
Elessar44,144180,0
Elessar44,320,0
Elessar44,85968,10
Elessar44,111721,8
Elessar44,35243,0
Elessar44,112318,8
Elessar44,90609,0
Elessar44,93689,9
Elessar44,25409,0
Elessar44,2924,0
Elessar44,113937,9
Elessar44,107795,0
Elessar44,113626,7
Elessar44,26,0
Elessar44,110288,0
Elessar44,89049,10
Elessar44,121213,0
Elessar44,22044,9
Elessar44,121679,9
Elessar44,104314,8
Elessar44,120374,8
Elessar44,113138,9
Elessar44,63533,0
Elessar44,125076,4
Elessar44,90125,10
Elessar44,49969,9
Elessar44,96046,9
Elessar44,104076,8
Elessar44,16765,10
Elessar44,123502,0
Elessar44,99007,10
Elessar44,104937,0
Elessar44,118712,9
Elessar44,23633,0
Elessar44,121754,8
Elessar44,127693,8
Elessar44,110771,9
Elessar44,101234,8
Elessar44,26441,10
Elessar44,1224,10
Elessar44,124085,6
Elessar44,30123,9
Elessar44,121426,9
Elessar44,13463,0
Elessar44,67247,0
Elessar44,70259,0
Elessar44,616,0
Elessar44,102980,0
Elessar44,90197,0
Elessar44,112268,8
Elessar44,75989,0
Elessar44,99949,10
Elessar44,102653,0
Elessar44,103953,0
Elessar44,13,10
Elessar44,104829,9
Elessar44,44347,0
Elessar44,112592,9
Elessar44,70795,8
Elessar44,85205,8
Elessar44,98712,7
Elessar44,51815,0
Elessar44,100079,8
Elessar44,109233,0
Elessar44,110742,0
Elessar44,91767,8
Elessar44,3031,0
Elessar44,103320,0
Elessar44,140199,8
Elessar44,73271,6
Elessar44,110485,9
Elessar44,99891,0
Elessar44,103144,0
Elessar44,39237,7
Elessar44,915,9
Elessar44,113442,8
Elessar44,773,0
Elessar44,94293,0
Elessar44,4453,0
Elessar44,98639,10
Elessar44,148467,9
Elessar44,43297,9
Elessar44,95353,0
Elessar44,117623,0
Elessar44,126977,0
Elessar44,9115,0
Elessar44,119161,10
Elessar44,430,0
Elessar44,87813,9
Elessar44,107500,7
Elessar44,120643,8
Elessar44,85989,8
Elessar44,123681,0
Elessar44,107562,9
Elessar44,112807,9
Elessar44,97760,0
Elessar44,119022,0
Elessar44,99815,10
Elessar44,109339,10
Elessar44,117332,0
Elessar44,108520,7
Elessar44,112894,0
Elessar44,137812,8
Elessar44,115806,8
Elessar44,104322,8
Elessar44,134744,9
Elessar44,85941,0
Elessar44,120465,9
Elessar44,82427,0
Elessar44,100128,0
Elessar44,67615,7
Elessar44,117080,8
Elessar44,109073,9
Elessar44,106810,8
Elessar44,50331,8
Elessar44,112885,10
Elessar44,126782,10
Elessar44,102343,10
Elessar44,104565,8
Elessar44,62795,10
Elessar44,122663,7
Elessar44,116157,0
Elessar44,90117,9
Elessar44,90118,0
Elessar44,120177,9
Elessar44,57765,7
Elessar44,79077,8
Elessar44,1076,0
Elessar44,642,10
Elessar44,104241,0
Elessar44,99304,10
Elessar44,100035,0
Elessar44,19896,8
Elessar44,48151,10
Elessar44,21525,10
Elessar44,104,0
